Timestamp,ppgRed 
1684327604950,4841535 
1684327604961,4841330 
1684327604970,4841620 
1684327604981,4841185 
1684327604990,4841003 
1684327605000,4840816 
1684327605010,4840827 
1684327605021,4840924 
1684327605030,4840951 
1684327605040,4840891 
1684327605050,4840926 
1684327605061,4840772 
1684327605070,4840589 
1684327605081,4840505 
1684327605090,4840501 
1684327605102,4840357 
1684327605110,4840357 
1684327605121,4840198 
1684327605130,4840228 
1684327605141,4840406 
1684327605150,4840394 
1684327605161,4840539 
1684327605170,4840713 
1684327605181,4840791 
1684327605190,4841093 
1684327605202,4841638 
1684327605210,4842108 
1684327605222,4842809 
1684327605230,4843414 
1684327605242,4843811 
1684327605250,4844001 
1684327605262,4844096 
1684327605270,4844248 
1684327605281,4844344 
1684327605290,4844283 
1684327605302,4843944 
1684327605311,4843465 
1684327605321,4842785 
1684327605330,4842355 
1684327605341,4841770 
1684327605350,4841315 
1684327605361,4841082 
1684327605370,4840980 
1684327605381,4840584 
1684327605390,4840593 
1684327605401,4840777 
1684327605410,4840936 
1684327605421,4841079 
1684327605431,4840926 
1684327605441,4840371 
1684327605450,4840412 
1684327605462,4840206 
1684327605471,4839866 
1684327605482,4839537 
1684327605491,4838900 
1684327605501,4838914 
1684327605511,4838992 
1684327605521,4839529 
1684327605531,4840055 
1684327605541,4840987 
1684327605551,4841283 
1684327605562,4841285 
1684327605571,4840797 
1684327605581,4840423 
1684327605591,4840068 
1684327605601,4840610 
1684327605611,4841214 
1684327605621,4841426 
1684327605631,4841394 
1684327605642,4841154 
1684327605651,4841799 
1684327605662,4842247 
1684327605671,4843548 
1684327605681,4844577 
1684327605691,4845266 
1684327605701,4845550 
1684327605711,4844792 
1684327605722,4843715 
1684327605731,4842936 
1684327605741,4842954 
1684327605751,4843150 
1684327605762,4842829 
1684327605771,4842210 
1684327605781,4841986 
1684327605791,4841919 
1684327605802,4842181 
1684327605811,4842142 
1684327605821,4842189 
1684327605831,4841939 
1684327605841,4841437 
1684327605851,4841288 
1684327605863,4841148 
1684327605871,4841196 
1684327605881,4841165 
1684327605891,4840957 
1684327605902,4841057 
1684327605911,4840897 
1684327605921,4841163 
1684327605931,4841526 
1684327605942,4841543 
1684327605951,4841887 
1684327605962,4841979 
1684327605971,4842137 
1684327605982,4842027 
1684327605991,4841958 
1684327606001,4841757 
1684327606011,4841645 
1684327606021,4842010 
1684327606031,4842430 
1684327606042,4842960 
1684327606051,4843321 
1684327606062,4843586 
1684327606071,4843377 
1684327606081,4843132 
1684327606091,4842824 
1684327606101,4842737 
1684327606111,4843074 
1684327606121,4843094 
1684327606131,4843263 
1684327606141,4843449 
1684327606151,4843309 
1684327606162,4843564 
1684327606171,4843919 
1684327606181,4844103 
1684327606191,4843979 
1684327606201,4843957 
1684327606211,4844047 
1684327606221,4844129 
1684327606231,4844154 
1684327606241,4844436 
1684327606251,4844902 
1684327606262,4845110 
1684327606271,4845187 
1684327606282,4845301 
1684327606291,4845428 
1684327606301,4845514 
1684327606311,4845449 
1684327606321,4845549 
1684327606331,4845433 
1684327606342,4845232 
1684327606351,4845040 
1684327606362,4845164 
1684327606371,4844990 
1684327606381,4845121 
1684327606391,4844925 
1684327606401,4844850 
1684327606411,4844854 
1684327606422,4844580 
1684327606431,4844511 
1684327606441,4844341 
1684327606451,4843935 
1684327606463,4843712 
1684327606471,4843487 
1684327606481,4843306 
1684327606491,4843176 
1684327606505,4842857 
1684327606511,4842606 
1684327606522,4842581 
1684327606531,4842312 
1684327606542,4842302 
1684327606551,4842094 
1684327606562,4842193 
1684327606571,4842303 
1684327606582,4842273 
1684327606591,4842533 
1684327606601,4842426 
1684327606611,4842436 
1684327606622,4842421 
1684327606631,4842352 
1684327606641,4842188 
1684327606651,4842350 
1684327606662,4842434 
1684327606671,4842607 
1684327606681,4842525 
1684327606691,4842434 
1684327606702,4842306 
1684327606711,4842371 
1684327606721,4842278 
1684327606731,4842577 
1684327606742,4842339 
1684327606751,4842499 
1684327606762,4842312 
1684327606771,4842239 
1684327606782,4842447 
1684327606791,4842661 
1684327606801,4843021 
1684327606811,4843091 
1684327606822,4843400 
1684327606832,4843511 
1684327606842,4843774 
1684327606851,4843862 
1684327606862,4844183 
1684327606872,4844542 
1684327606882,4844909 
1684327606891,4845043 
1684327606902,4845505 
1684327606914,4845737 
1684327606922,4846039 
1684327606931,4846184 
1684327606942,4846354 
1684327606951,4846767 
1684327606962,4846733 
1684327606972,4847044 
1684327606982,4847230 
1684327606992,4846984 
1684327607002,4846857 
1684327607013,4846785 
1684327607022,4846350 
1684327607031,4846144 
1684327607042,4845707 
1684327607052,4845528 
1684327607063,4845618 
1684327607072,4845749 
1684327607082,4846385 
1684327607092,4846539 
1684327607102,4846530 
1684327607112,4846000 
1684327607122,4845518 
1684327607132,4844946 
1684327607142,4844782 
1684327607152,4844689 
1684327607162,4844713 
1684327607173,4844405 
1684327607182,4844355 
1684327607192,4843756 
1684327607202,4843252 
1684327607212,4843168 
1684327607222,4843377 
1684327607232,4843166 
1684327607242,4843262 
1684327607252,4842698 
1684327607263,4842702 
1684327607273,4842581 
1684327607282,4842521 
1684327607293,4842779 
1684327607302,4842743 
1684327607312,4842576 
1684327607322,4842789 
1684327607332,4843003 
1684327607342,4842826 
1684327607352,4842559 
1684327607363,4842261 
1684327607372,4841813 
1684327607382,4841681 
1684327607392,4841215 
1684327607402,4841093 
1684327607412,4841093 
1684327607422,4840962 
1684327607432,4841024 
1684327607442,4840770 
1684327607452,4840638 
1684327607463,4840188 
1684327607472,4839581 
1684327607482,4839700 
1684327607492,4839562 
1684327607502,4839865 
1684327607512,4839983 
1684327607522,4839819 
1684327607532,4840032 
1684327607542,4839934 
1684327607553,4839742 
1684327607563,4839863 
1684327607572,4839894 
1684327607582,4839915 
1684327607592,4839813 
1684327607602,4839596 
1684327607612,4839480 
1684327607622,4839735 
1684327607632,4839320 
1684327607642,4839407 
1684327607653,4839355 
1684327607663,4839258 
1684327607673,4839076 
1684327607682,4839099 
1684327607693,4838630 
1684327607702,4838896 
1684327607712,4838499 
1684327607722,4838301 
1684327607734,4838369 
1684327607742,4838285 
1684327607752,4838188 
1684327607763,4837954 
1684327607773,4837917 
1684327607782,4837691 
1684327607792,4837649 
1684327607802,4837448 
1684327607813,4837678 
1684327607822,4837545 
1684327607832,4837415 
1684327607842,4837015 
1684327607852,4836884 
1684327607863,4836555 
1684327607872,4836215 
1684327607882,4836022 
1684327607892,4835982 
1684327607902,4835750 
1684327607912,4835660 
1684327607922,4835450 
1684327607932,4834937 
1684327607943,4835044 
1684327607952,4834843 
1684327607963,4834951 
1684327607972,4835219 
1684327607983,4835272 
1684327607992,4835459 
1684327608002,4835197 
1684327608012,4834915 
1684327608023,4834887 
1684327608032,4834512 
1684327608042,4834647 
1684327608052,4834382 
1684327608063,4834213 
1684327608072,4834180 
1684327608082,4834097 
1684327608093,4834158 
1684327608102,4834210 
1684327608112,4834089 
1684327608122,4834349 
1684327608132,4834113 
1684327608143,4834137 
1684327608152,4833916 
1684327608163,4833784 
1684327608172,4833619 
1684327608182,4833625 
1684327608192,4834221 
1684327608202,4834200 
1684327608212,4834237 
1684327608223,4833948 
1684327608232,4834086 
1684327608242,4834061 
1684327608252,4834014 
1684327608263,4834069 
1684327608272,4833966 
1684327608282,4833884 
1684327608293,4833952 
1684327608302,4833837 
1684327608312,4834024 
1684327608322,4833969 
1684327608332,4834132 
1684327608342,4834000 
1684327608352,4834127 
1684327608363,4834012 
1684327608372,4833765 
1684327608383,4833884 
1684327608393,4834120 
1684327608402,4834060 
1684327608412,4833998 
1684327608423,4834133 
1684327608432,4834386 
1684327608443,4834584 
1684327608452,4834950 
1684327608463,4834994 
1684327608472,4835102 
1684327608482,4835275 
1684327608493,4835214 
1684327608503,4835205 
1684327608512,4835294 
1684327608522,4835136 
1684327608532,4835096 
1684327608543,4835143 
1684327608552,4835130 
1684327608563,4835142 
1684327608572,4835220 
1684327608583,4835109 
1684327608592,4835279 
1684327608602,4835398 
1684327608612,4835487 
1684327608623,4835714 
1684327608632,4835493 
1684327608643,4835377 
1684327608656,4835245 
1684327608664,4834949 
1684327608672,4834912 
1684327608683,4835427 
1684327608692,4835584 
1684327608703,4835788 
1684327608713,4835770 
1684327608723,4836057 
1684327608732,4835828 
1684327608743,4835761 
1684327608752,4835872 
1684327608764,4835826 
1684327608772,4835894 
1684327608783,4835801 
1684327608792,4835864 
1684327608803,4835811 
1684327608812,4835820 
1684327608823,4835901 
