Timestamp,ppgIr 
1684327307120,6027338 
1684327307129,6027850 
1684327307139,6028159 
1684327307149,6028412 
1684327307160,6027921 
1684327307169,6027790 
1684327307181,6027431 
1684327307189,6027040 
1684327307200,6027236 
1684327307209,6027341 
1684327307220,6027646 
1684327307229,6027796 
1684327307240,6027953 
1684327307249,6028766 
1684327307260,6029015 
1684327307269,6028523 
1684327307281,6029028 
1684327307289,6029843 
1684327307300,6029450 
1684327307309,6029360 
1684327307320,6029919 
1684327307329,6029109 
1684327307340,6028300 
1684327307349,6029021 
1684327307361,6029154 
1684327307370,6028878 
1684327307381,6029771 
1684327307390,6030258 
1684327307400,6029166 
1684327307409,6029478 
1684327307420,6029809 
1684327307429,6028703 
1684327307440,6027855 
1684327307449,6027954 
1684327307460,6027130 
1684327307469,6026398 
1684327307481,6026110 
1684327307490,6025396 
1684327307500,6025203 
1684327307510,6025159 
1684327307520,6025039 
1684327307530,6025105 
1684327307540,6025325 
1684327307550,6024980 
1684327307560,6024818 
1684327307570,6024153 
1684327307581,6023547 
1684327307590,6022901 
1684327307600,6022689 
1684327307610,6022960 
1684327307620,6023269 
1684327307630,6023621 
1684327307640,6023877 
1684327307650,6023880 
1684327307660,6023707 
1684327307670,6023399 
1684327307681,6023094 
1684327307690,6022793 
1684327307700,6022622 
1684327307710,6022710 
1684327307720,6022535 
1684327307730,6022240 
1684327307740,6022284 
1684327307750,6022382 
1684327307760,6022378 
1684327307770,6022388 
1684327307781,6022516 
1684327307790,6022481 
1684327307800,6022568 
1684327307810,6022493 
1684327307820,6022367 
1684327307830,6021972 
1684327307840,6022031 
1684327307850,6022205 
1684327307860,6022216 
1684327307870,6022126 
1684327307881,6022527 
1684327307890,6022613 
1684327307900,6022541 
1684327307910,6022398 
1684327307920,6022426 
1684327307930,6022202 
1684327307940,6022718 
1684327307950,6022750 
1684327307960,6022858 
1684327307970,6022650 
1684327307981,6022636 
1684327307990,6022616 
1684327308000,6022600 
1684327308010,6022603 
1684327308020,6022698 
1684327308030,6022548 
1684327308040,6022393 
1684327308050,6022107 
1684327308060,6021647 
1684327308070,6020804 
1684327308082,6020317 
1684327308090,6020232 
1684327308100,6019816 
1684327308110,6019439 
1684327308120,6018760 
1684327308130,6018314 
1684327308140,6017774 
1684327308150,6017083 
1684327308160,6016392 
1684327308170,6016003 
1684327308181,6015599 
1684327308190,6015138 
1684327308201,6014729 
1684327308210,6014217 
1684327308220,6013884 
1684327308230,6013470 
1684327308240,6013379 
1684327308250,6013059 
1684327308260,6013033 
1684327308270,6013118 
1684327308281,6013009 
1684327308290,6012716 
1684327308300,6012689 
1684327308310,6012174 
1684327308321,6011937 
1684327308330,6011924 
1684327308340,6011966 
1684327308350,6011981 
1684327308362,6011990 
1684327308370,6011872 
1684327308381,6011444 
1684327308390,6010957 
1684327308401,6010554 
1684327308410,6010294 
1684327308420,6010363 
1684327308430,6010487 
1684327308441,6010724 
1684327308450,6010714 
1684327308460,6010545 
1684327308470,6010321 
1684327308482,6010190 
1684327308490,6010450 
1684327308501,6010745 
1684327308510,6010917 
1684327308521,6011152 
1684327308530,6010845 
1684327308540,6010737 
1684327308550,6010458 
1684327308561,6010360 
1684327308570,6010676 
1684327308581,6010986 
1684327308590,6011222 
1684327308601,6011491 
1684327308610,6011500 
1684327308621,6011410 
1684327308630,6011603 
1684327308641,6011656 
1684327308650,6011458 
1684327308661,6011470 
1684327308670,6011550 
1684327308682,6011900 
1684327308691,6011870 
1684327308701,6011989 
1684327308710,6012121 
1684327308721,6012555 
1684327308730,6012470 
1684327308741,6012362 
1684327308750,6012055 
1684327308761,6011754 
1684327308770,6011259 
1684327308782,6010761 
1684327308790,6010801 
1684327308801,6010373 
1684327308810,6009984 
1684327308821,6010076 
1684327308830,6009564 
1684327308841,6009259 
1684327308850,6008697 
1684327308861,6008040 
1684327308870,6007991 
1684327308882,6007783 
1684327308890,6007791 
1684327308901,6007842 
1684327308910,6007496 
1684327308921,6007503 
1684327308931,6007201 
1684327308941,6006865 
1684327308951,6006622 
1684327308961,6006886 
1684327308971,6006886 
1684327308982,6007218 
1684327308991,6007160 
1684327309001,6007188 
1684327309011,6007002 
1684327309021,6006677 
1684327309031,6006619 
1684327309041,6006437 
1684327309051,6006423 
1684327309061,6006342 
1684327309071,6006368 
1684327309082,6006821 
1684327309091,6007318 
1684327309101,6007862 
1684327309111,6008288 
1684327309121,6007988 
1684327309131,6007576 
1684327309141,6007324 
1684327309151,6007188 
1684327309161,6007444 
1684327309171,6007667 
1684327309182,6008008 
1684327309191,6008412 
1684327309201,6008776 
1684327309211,6008950 
1684327309221,6008948 
1684327309231,6009127 
1684327309241,6009416 
1684327309251,6009466 
1684327309261,6009294 
1684327309271,6008974 
1684327309283,6008977 
1684327309291,6008918 
1684327309301,6009135 
1684327309311,6009100 
1684327309321,6009445 
1684327309331,6010184 
1684327309341,6010563 
1684327309351,6010990 
1684327309362,6011107 
1684327309371,6011718 
1684327309382,6012177 
1684327309391,6012379 
1684327309401,6012647 
1684327309411,6012487 
1684327309421,6012310 
1684327309431,6012234 
1684327309441,6012264 
1684327309451,6012538 
1684327309461,6012557 
1684327309471,6011747 
1684327309482,6011327 
1684327309491,6011132 
1684327309501,6010996 
1684327309511,6010746 
1684327309521,6010325 
1684327309531,6009837 
1684327309541,6009748 
1684327309551,6009606 
1684327309561,6009534 
1684327309571,6009358 
1684327309582,6008810 
1684327309591,6008534 
1684327309601,6008167 
1684327309611,6008038 
1684327309621,6007761 
1684327309631,6007361 
1684327309642,6007517 
1684327309651,6007738 
1684327309661,6007857 
1684327309671,6007584 
1684327309683,6007618 
1684327309691,6007537 
1684327309701,6007336 
1684327309711,6007406 
1684327309721,6006901 
1684327309731,6006663 
1684327309741,6006508 
1684327309751,6006521 
1684327309762,6006176 
1684327309771,6006185 
1684327309782,6005840 
1684327309791,6005512 
1684327309802,6005128 
1684327309811,6004932 
1684327309822,6005304 
1684327309831,6005553 
1684327309842,6005769 
1684327309851,6005588 
1684327309861,6005749 
1684327309871,6006177 
1684327309883,6006332 
1684327309891,6006387 
1684327309902,6006374 
1684327309911,6005870 
1684327309922,6005094 
1684327309931,6004337 
1684327309942,6003728 
1684327309951,6003532 
1684327309962,6003465 
1684327309971,6003427 
1684327309983,6003314 
1684327309991,6003341 
1684327310002,6003305 
1684327310011,6003264 
1684327310022,6003470 
1684327310031,6003666 
1684327310042,6003497 
1684327310051,6003309 
1684327310062,6003500 
1684327310071,6003921 
1684327310083,6004442 
1684327310091,6004564 
1684327310102,6005104 
1684327310111,6005894 
1684327310122,6007534 
1684327310131,6009365 
1684327310142,6011574 
1684327310151,6013554 
1684327310162,6015098 
1684327310172,6016538 
1684327310183,6017911 
1684327310191,6020065 
1684327310202,6021774 
1684327310212,6023120 
1684327310222,6023461 
1684327310231,6023033 
1684327310242,6022128 
1684327310252,6021753 
1684327310262,6020706 
1684327310272,6020028 
1684327310283,6019034 
1684327310292,6018332 
1684327310302,6017730 
1684327310312,6017389 
1684327310322,6017225 
1684327310332,6016483 
1684327310342,6015744 
1684327310352,6014858 
1684327310363,6014238 
1684327310372,6013515 
1684327310383,6012874 
1684327310392,6012087 
1684327310402,6011437 
1684327310412,6010595 
1684327310422,6009620 
1684327310432,6007982 
1684327310442,6005830 
1684327310452,6004073 
1684327310462,6002524 
1684327310472,6001343 
1684327310483,6000363 
1684327310492,5999662 
1684327310502,5998949 
1684327310512,5998335 
1684327310522,5998074 
1684327310532,5997637 
1684327310542,5998129 
1684327310552,5998426 
1684327310562,5998574 
1684327310572,5999067 
1684327310583,5999333 
1684327310592,5999251 
1684327310603,5999123 
1684327310612,5998656 
1684327310622,5998019 
1684327310632,5996767 
1684327310642,5995638 
1684327310652,5994354 
1684327310662,5993224 
1684327310672,5992174 
1684327310683,5991092 
1684327310692,5990180 
1684327310702,5989075 
1684327310712,5988129 
1684327310722,5987018 
1684327310732,5985692 
1684327310742,5984273 
1684327310752,5983159 
1684327310762,5982248 
1684327310772,5982256 
1684327310783,5982883 
1684327310792,5984103 
1684327310802,5985035 
1684327310812,5985295 
1684327310822,5985543 
1684327310832,5985075 
1684327310842,5984614 
1684327310852,5983698 
1684327310862,5983115 
1684327310872,5982475 
1684327310883,5982567 
1684327310892,5982360 
1684327310902,5982268 
1684327310912,5981745 
1684327310922,5981429 
1684327310932,5980899 
1684327310942,5980444 
1684327310952,5980295 
1684327310963,5980169 
1684327310972,5979958 
1684327310983,5979805 
1684327310992,5979645 
1684327311002,5979378 
1684327311012,5978956 
1684327311022,5978687 
1684327311032,5978443 
1684327311043,5978068 
1684327311052,5977874 
1684327311062,5977676 
1684327311072,5977450 
1684327311084,5977172 
1684327311092,5976936 
1684327311102,5976377 
1684327311112,5975639 
1684327311123,5975455 
1684327311132,5975056 
1684327311143,5974944 
1684327311152,5975015 
1684327311163,5975082 
1684327311172,5975053 
1684327311183,5975058 
1684327311192,5974821 
1684327311203,5974586 
1684327311212,5974193 
1684327311222,5973621 
1684327311232,5973181 
1684327311243,5972727 
1684327311252,5972532 
1684327311263,5972539 
1684327311272,5972889 
1684327311284,5972963 
1684327311292,5972893 
1684327311303,5972901 
1684327311312,5972257 
1684327311323,5971766 
1684327311332,5971341 
1684327311343,5970837 
1684327311352,5970723 
1684327311364,5970820 
1684327311372,5970646 
1684327311384,5970101 
1684327311392,5969396 
1684327311403,5968819 
1684327311412,5967934 
1684327311423,5966856 
1684327311432,5965611 
1684327311443,5964512 
1684327311452,5963205 
1684327311463,5961867 
1684327311472,5960924 
1684327311484,5960373 
1684327311492,5959700 
1684327311503,5960553 
1684327311512,5962693 
1684327311523,5963560 
1684327311532,5962117 
1684327311542,5959810 
1684327311552,5957832 
1684327311563,5957131 
1684327311572,5956726 
1684327311584,5956669 
1684327311592,5956947 
1684327311603,5957167 
1684327311612,5957150 
1684327311623,5956929 
1684327311632,5956851 
1684327311643,5957178 
1684327311653,5956915 
1684327311663,5957848 
1684327311673,5958152 
1684327311684,5958200 
1684327311693,5958242 
1684327311703,5958024 
1684327311712,5957255 
1684327311723,5958272 
1684327311733,5959397 
1684327311743,5961704 
1684327311752,5963895 
1684327311763,5965439 
1684327311773,5966056 
1684327311784,5966029 
1684327311792,5965579 
1684327311803,5964885 
1684327311813,5965755 
1684327311823,5967321 
1684327311833,5968959 
1684327311843,5970065 
1684327311853,5970804 
1684327311863,5970950 
1684327311873,5971003 
1684327311884,5971542 
1684327311893,5972181 
1684327311903,5973026 
1684327311913,5974713 
1684327311923,5975876 
1684327311933,5976786 
1684327311943,5977141 
1684327311953,5977346 
1684327311963,5977158 
1684327311973,5977326 
1684327311984,5977237 
1684327311993,5976784 
1684327312003,5976278 
1684327312013,5975509 
1684327312023,5975138 
1684327312033,5975186 
1684327312043,5975618 
1684327312053,5976024 
1684327312063,5976437 
1684327312073,5976360 
1684327312084,5976354 
1684327312093,5976676 
1684327312103,5976749 
1684327312113,5977176 
1684327312123,5976781 
1684327312133,5975807 
1684327312143,5975008 
1684327312153,5974141 
1684327312163,5973249 
1684327312173,5972582 
1684327312184,5972271 
1684327312193,5972237 
1684327312203,5972173 
1684327312213,5972254 
1684327312223,5972155 
1684327312233,5970776 
1684327312243,5968816 
1684327312253,5966227 
1684327312263,5963391 
1684327312273,5961532 
1684327312284,5960175 
1684327312293,5959646 
1684327312303,5959052 
1684327312313,5958745 
1684327312323,5958139 
1684327312333,5957595 
1684327312343,5956682 
1684327312353,5956187 
1684327312365,5956088 
1684327312373,5956569 
1684327312384,5957882 
1684327312393,5959195 
1684327312403,5960884 
1684327312413,5962601 
1684327312423,5963919 
1684327312433,5965236 
1684327312443,5966278 
1684327312453,5967222 
1684327312463,5967769 
1684327312473,5968084 
1684327312484,5968351 
1684327312493,5968632 
1684327312503,5969062 
1684327312513,5969184 
1684327312524,5969274 
1684327312533,5969305 
1684327312543,5969367 
1684327312553,5969653 
1684327312563,5969604 
1684327312573,5969602 
1684327312584,5969362 
1684327312593,5969826 
1684327312604,5970460 
1684327312613,5971211 
1684327312623,5971987 
1684327312633,5972533 
1684327312644,5972851 
1684327312653,5973065 
1684327312663,5973611 
1684327312673,5973526 
1684327312685,5973488 
1684327312693,5973339 
1684327312703,5973443 
1684327312713,5973395 
1684327312724,5973130 
1684327312733,5972593 
1684327312743,5972247 
1684327312753,5972211 
1684327312764,5971638 
1684327312773,5971442 
1684327312784,5971175 
1684327312793,5970817 
1684327312804,5970298 
1684327312813,5969991 
1684327312824,5969447 
1684327312833,5969241 
1684327312844,5969303 
1684327312853,5969119 
1684327312863,5969101 
1684327312873,5968834 
1684327312885,5968711 
1684327312893,5968586 
1684327312903,5968480 
1684327312913,5968533 
1684327312924,5968400 
1684327312933,5968162 
1684327312944,5968360 
1684327312953,5968174 
1684327312964,5967812 
1684327312973,5967691 
1684327312985,5967736 
1684327312993,5967665 
1684327313004,5967815 
1684327313013,5967766 
1684327313024,5967756 
1684327313033,5967596 
1684327313044,5967585 
1684327313053,5967594 
1684327313064,5967753 
1684327313073,5968387 
1684327313085,5968686 
1684327313093,5968915 
1684327313104,5968486 
1684327313113,5968327 
1684327313124,5968240 
1684327313133,5968061 
1684327313144,5968076 
1684327313153,5968048 
1684327313164,5967878 
1684327313173,5967667 
1684327313185,5967409 
1684327313193,5966539 
1684327313204,5966074 
1684327313213,5965786 
1684327313224,5965966 
1684327313233,5966212 
1684327313244,5966623 
1684327313254,5966628 
1684327313264,5966167 
1684327313273,5965382 
1684327313285,5964837 
1684327313294,5964114 
1684327313304,5963069 
1684327313313,5962248 
1684327313324,5961044 
1684327313334,5959324 
1684327313344,5958514 
1684327313354,5957462 
1684327313365,5957025 
1684327313374,5956394 
1684327313385,5956631 
1684327313394,5957270 
1684327313404,5957702 
1684327313414,5958330 
1684327313424,5958347 
1684327313434,5957908 
1684327313444,5957422 
1684327313454,5957343 
1684327313464,5957129 
1684327313474,5957713 
1684327313485,5958395 
1684327313494,5958857 
1684327313504,5959489 
1684327313514,5959945 
1684327313524,5959615 
1684327313534,5958749 
1684327313544,5957749 
1684327313554,5957423 
1684327313564,5957528 
1684327313574,5957792 
1684327313585,5958015 
1684327313594,5958268 
1684327313604,5958682 
1684327313614,5958974 
1684327313624,5959415 
1684327313634,5959787 
1684327313644,5959821 
1684327313654,5959774 
1684327313664,5959298 
1684327313674,5958752 
1684327313686,5958813 
1684327313694,5959283 
1684327313704,5959831 
1684327313714,5960215 
1684327313724,5960488 
1684327313734,5960794 
1684327313744,5961002 
1684327313754,5961093 
1684327313764,5961780 
1684327313774,5962939 
1684327313785,5964380 
1684327313794,5965664 
1684327313804,5967569 
1684327313814,5969208 
1684327313824,5970422 
1684327313834,5971082 
1684327313844,5971577 
1684327313854,5971531 
1684327313864,5971121 
1684327313874,5970575 
1684327313885,5970404 
1684327313894,5970548 
1684327313904,5970582 
1684327313914,5970889 
1684327313924,5970909 
1684327313934,5971508 
1684327313944,5971802 
1684327313954,5972082 
1684327313965,5971949 
1684327313974,5971823 
1684327313985,5971712 
1684327313994,5971408 
1684327314004,5970860 
1684327314014,5970705 
1684327314024,5969994 
1684327314034,5969046 
1684327314044,5968715 
1684327314054,5968698 
1684327314064,5969290 
1684327314074,5969601 
1684327314086,5969636 
1684327314094,5970089 
1684327314104,5970262 
1684327314114,5969983 
1684327314124,5969588 
1684327314134,5969721 
1684327314144,5967287 
1684327314154,5967535 
1684327314164,5969256 
1684327314174,5971413 
1684327314185,5972252 
1684327314194,5971804 
1684327314205,5970435 
1684327314214,5969744 
1684327314224,5969837 
1684327314234,5970010 
1684327314244,5970160 
1684327314254,5970018 
1684327314264,5969430 
1684327314274,5969275 
1684327314285,5969167 
1684327314294,5968979 
1684327314304,5968948 
1684327314314,5968571 
1684327314325,5968332 
1684327314334,5968255 
1684327314345,5967926 
1684327314354,5967550 
1684327314365,5967095 
1684327314374,5967219 
1684327314386,5967027 
1684327314394,5966780 
1684327314405,5966538 
1684327314414,5966379 
1684327314425,5965510 
1684327314434,5964854 
1684327314445,5964481 
1684327314454,5964726 
1684327314464,5964693 
1684327314474,5964684 
1684327314486,5964944 
1684327314494,5964874 
1684327314505,5964573 
1684327314514,5964659 
1684327314525,5964749 
1684327314534,5965128 
1684327314545,5965150 
1684327314554,5965363 
1684327314565,5965429 
1684327314574,5964950 
1684327314586,5964701 
1684327314594,5964502 
1684327314605,5964044 
1684327314614,5963469 
1684327314625,5963667 
1684327314634,5963610 
1684327314645,5963572 
1684327314655,5963364 
1684327314665,5962939 
1684327314675,5962543 
1684327314686,5962280 
1684327314695,5962053 
1684327314705,5961269 
1684327314715,5961061 
1684327314725,5960896 
1684327314735,5961072 
1684327314745,5961364 
1684327314755,5961694 
1684327314765,5962076 
1684327314775,5962277 
1684327314786,5962847 
1684327314795,5963198 
1684327314805,5963446 
1684327314815,5963270 
1684327314825,5963179 
1684327314835,5963102 
1684327314845,5963420 
1684327314855,5963392 
1684327314865,5963284 
1684327314875,5963599 
1684327314886,5963480 
1684327314895,5963234 
1684327314905,5963454 
1684327314915,5963585 
1684327314925,5964232 
1684327314935,5964929 
1684327314945,5965299 
1684327314955,5965633 
1684327314965,5966016 
1684327314975,5966271 
1684327314986,5966603 
1684327314995,5966496 
1684327315005,5966620 
1684327315015,5966613 
1684327315025,5966424 
1684327315035,5966467 
1684327315045,5966445 
1684327315055,5966177 
1684327315065,5966202 
1684327315075,5966455 
1684327315086,5966683 
1684327315095,5966955 
1684327315105,5967348 
1684327315115,5967318 
1684327315125,5967878 
1684327315135,5967626 
1684327315145,5966764 
1684327315155,5965786 
1684327315165,5965626 
1684327315175,5965655 
1684327315186,5965398 
1684327315195,5965671 
1684327315205,5965633 
1684327315215,5965267 
1684327315225,5965436 
1684327315235,5965621 
1684327315245,5965817 
1684327315255,5966554 
1684327315265,5966724 
1684327315275,5966477 
1684327315286,5965866 
1684327315295,5965450 
1684327315305,5965289 
1684327315315,5965576 
1684327315325,5966064 
1684327315335,5967225 
1684327315345,5967547 
1684327315355,5967848 
1684327315365,5968253 
1684327315375,5968025 
1684327315386,5967538 
1684327315395,5967575 
1684327315405,5967476 
1684327315415,5967541 
1684327315425,5967763 
1684327315435,5967457 
1684327315445,5967721 
1684327315455,5968015 
1684327315465,5968135 
1684327315475,5968249 
1684327315486,5968487 
1684327315495,5968659 
1684327315505,5969147 
1684327315515,5969423 
1684327315525,5969617 
1684327315535,5969878 
1684327315545,5970325 
1684327315555,5970363 
1684327315566,5970723 
1684327315575,5971044 
1684327315586,5971379 
1684327315595,5971373 
1684327315605,5971595 
1684327315615,5972218 
1684327315625,5972481 
1684327315635,5972718 
1684327315646,5972963 
1684327315655,5973222 
1684327315666,5973090 
1684327315675,5973356 
1684327315687,5973410 
1684327315695,5973675 
1684327315706,5973955 
1684327315715,5974006 
1684327315726,5973880 
1684327315735,5974312 
1684327315745,5974282 
1684327315755,5974366 
1684327315766,5974639 
1684327315775,5974870 
1684327315786,5975097 
1684327315795,5974662 
1684327315806,5974119 
1684327315815,5973185 
1684327315826,5972232 
1684327315835,5971760 
1684327315846,5971603 
1684327315855,5972188 
1684327315865,5972574 
1684327315875,5973204 
1684327315887,5973523 
1684327315895,5973421 
1684327315906,5973645 
1684327315915,5973882 
1684327315926,5973911 
1684327315935,5974314 
1684327315946,5974534 
1684327315955,5974681 
1684327315966,5974857 
1684327315975,5975275 
1684327315987,5975410 
1684327315995,5975697 
1684327316006,5976017 
1684327316015,5976780 
1684327316026,5976807 
1684327316035,5976736 
1684327316046,5976758 
1684327316055,5977112 
1684327316066,5977275 
1684327316075,5977651 
1684327316087,5977938 
1684327316095,5978223 
1684327316106,5978487 
1684327316115,5979135 
1684327316126,5979456 
1684327316135,5979817 
1684327316146,5979990 
1684327316155,5979887 
1684327316166,5979763 
1684327316176,5979564 
1684327316187,5980054 
1684327316196,5980275 
1684327316206,5980609 
1684327316216,5980665 
1684327316226,5980950 
1684327316236,5981192 
1684327316246,5981332 
1684327316256,5981841 
1684327316266,5981804 
1684327316275,5982414 
1684327316287,5983027 
1684327316296,5983404 
1684327316306,5983476 
1684327316316,5983647 
1684327316326,5983278 
1684327316336,5983471 
1684327316346,5982507 
1684327316356,5981733 
1684327316366,5981918 
1684327316376,5982155 
1684327316387,5982191 
1684327316396,5982227 
1684327316406,5982219 
1684327316416,5982767 
1684327316426,5983542 
1684327316436,5984317 
1684327316446,5984657 
1684327316456,5984595 
1684327316466,5984519 
1684327316476,5984656 
1684327316487,5984535 
1684327316496,5984630 
1684327316506,5984722 
1684327316516,5985081 
1684327316526,5986162 
1684327316536,5987588 
1684327316546,5988964 
1684327316556,5989463 
1684327316566,5989017 
1684327316576,5988020 
1684327316587,5986337 
1684327316596,5984249 
1684327316606,5982231 
1684327316616,5980861 
1684327316626,5979539 
1684327316636,5978505 
1684327316646,5978179 
1684327316656,5978815 
1684327316666,5979935 
1684327316676,5981681 
1684327316687,5983564 
1684327316696,5984627 
1684327316706,5984959 
1684327316716,5985142 
1684327316726,5984765 
1684327316736,5984372 
1684327316746,5983900 
1684327316756,5983605 
1684327316766,5981344 
1684327316776,5982531 
1684327316787,5986158 
1684327316796,5990095 
1684327316806,5989877 
1684327316816,5986311 
1684327316826,5986566 
1684327316836,5987602 
1684327316847,5989331 
1684327316856,5991081 
1684327316866,5992101 
1684327316876,5992356 
1684327316887,5993403 
1684327316896,5995055 
1684327316906,5995879 
1684327316916,5994957 
1684327316926,5994095 
1684327316936,5993295 
1684327316946,5992858 
1684327316956,5992333 
1684327316966,5991817 
1684327316976,5991062 
1684327316987,5990978 
1684327316996,5989942 
1684327317006,5988454 
1684327317016,5987513 
1684327317026,5987244 
1684327317036,5987486 
1684327317046,5986907 
1684327317056,5985709 
1684327317066,5984995 
1684327317076,5984792 
1684327317088,5984470 
1684327317096,5983614 
1684327317106,5982813 
1684327317116,5981374 
1684327317126,5980230 
1684327317136,5979536 
1684327317146,5978427 
1684327317156,5976868 
1684327317166,5975775 
1684327317176,5975146 
1684327317187,5974442 
1684327317196,5974009 
1684327317207,5973271 
1684327317216,5972466 
1684327317226,5971484 
1684327317236,5970816 
1684327317246,5970569 
1684327317256,5970755 
1684327317266,5971134 
1684327317276,5971930 
1684327317287,5973207 
1684327317296,5973870 
1684327317306,5974732 
1684327317316,5974466 
1684327317327,5975133 
1684327317336,5977062 
1684327317346,5978728 
1684327317356,5979942 
1684327317367,5979342 
1684327317376,5978572 
1684327317388,5978795 
1684327317396,5979906 
1684327317407,5981349 
1684327317416,5983435 
1684327317426,5984643 
1684327317436,5985648 
1684327317447,5985957 
1684327317456,5986288 
1684327317467,5986830 
1684327317476,5986317 
1684327317488,5985695 
1684327317496,5985923 
1684327317507,5986538 
1684327317516,5987015 
1684327317527,5986990 
1684327317536,5987075 
1684327317547,5986674 
1684327317556,5986406 
1684327317567,5986702 
1684327317576,5987744 
1684327317588,5988896 
1684327317596,5989917 
1684327317607,5991063 
1684327317616,5992562 
1684327317627,5993864 
1684327317636,5994799 
1684327317647,5994644 
1684327317657,5993264 
1684327317667,5991384 
1684327317676,5990069 
1684327317688,5989261 
1684327317697,5989251 
1684327317707,5989045 
1684327317716,5989026 
1684327317727,5988620 
1684327317737,5987976 
1684327317747,5987032 
1684327317756,5986278 
1684327317767,5985050 
1684327317777,5983930 
1684327317788,5982612 
1684327317797,5981125 
1684327317807,5979812 
1684327317817,5978998 
1684327317827,5978744 
1684327317837,5978955 
1684327317847,5979222 
1684327317857,5979339 
1684327317867,5979274 
1684327317877,5979256 
1684327317888,5979269 
1684327317897,5979437 
1684327317907,5979521 
1684327317917,5979255 
1684327317927,5978840 
1684327317937,5978696 
1684327317947,5979073 
1684327317957,5979630 
1684327317967,5980244 
1684327317977,5980708 
1684327317988,5980922 
1684327317997,5981079 
1684327318007,5981393 
1684327318017,5981507 
1684327318027,5981412 
1684327318037,5981241 
1684327318047,5980829 
1684327318057,5980711 
1684327318067,5980677 
1684327318077,5980653 
1684327318088,5980760 
1684327318097,5980792 
1684327318107,5980394 
1684327318117,5980309 
1684327318127,5980088 
1684327318137,5979737 
1684327318147,5979639 
1684327318157,5979522 
1684327318167,5979539 
1684327318177,5979694 
1684327318188,5980214 
1684327318197,5980311 
1684327318208,5980270 
1684327318217,5980176 
1684327318227,5979877 
1684327318237,5979542 
1684327318247,5979253 
1684327318257,5978642 
1684327318267,5978602 
1684327318277,5978295 
1684327318288,5978077 
1684327318297,5977513 
1684327318307,5977457 
1684327318317,5977446 
1684327318327,5977286 
1684327318337,5976749 
1684327318347,5976208 
1684327318357,5975727 
1684327318367,5975244 
1684327318377,5974942 
1684327318388,5974863 
1684327318397,5975026 
1684327318407,5975696 
1684327318417,5976164 
1684327318427,5976378 
1684327318437,5976384 
1684327318447,5975982 
1684327318457,5975674 
1684327318467,5975538 
1684327318477,5974927 
1684327318488,5974610 
1684327318497,5974632 
1684327318507,5974394 
1684327318517,5974154 
1684327318528,5974190 
1684327318537,5974350 
1684327318547,5974291 
1684327318557,5974619 
1684327318567,5974885 
1684327318577,5974631 
1684327318588,5974605 
1684327318597,5974446 
1684327318608,5974493 
1684327318617,5974317 
1684327318627,5974154 
1684327318637,5973998 
1684327318648,5973912 
1684327318657,5973922 
1684327318667,5973834 
1684327318677,5973455 
1684327318689,5972908 
1684327318697,5972617 
1684327318708,5972198 
1684327318717,5971850 
1684327318728,5971477 
1684327318737,5971198 
1684327318747,5970721 
1684327318757,5970438 
1684327318768,5970118 
1684327318777,5969813 
1684327318788,5969834 
1684327318797,5969527 
1684327318808,5969676 
1684327318817,5969560 
1684327318828,5969236 
1684327318837,5969289 
1684327318848,5968798 
1684327318857,5968745 
1684327318868,5968489 
1684327318877,5968361 
1684327318889,5968248 
1684327318897,5968121 
1684327318908,5967958 
1684327318917,5967682 
1684327318928,5966831 
1684327318937,5966257 
1684327318948,5965966 
1684327318957,5965358 
1684327318968,5965024 
1684327318977,5964694 
1684327318989,5964824 
1684327318997,5964743 
1684327319008,5964448 
1684327319017,5964601 
1684327319028,5964446 
1684327319037,5964260 
1684327319048,5963894 
1684327319057,5963569 
1684327319068,5963498 
1684327319077,5963558 
1684327319089,5963707 
1684327319097,5963668 
1684327319108,5963741 
1684327319118,5964262 
1684327319128,5964448 
1684327319138,5964893 
1684327319148,5965598 
1684327319158,5966588 
1684327319168,5967642 
1684327319178,5968673 
1684327319189,5970002 
1684327319198,5971065 
1684327319208,5971639 
1684327319218,5971980 
1684327319228,5971829 
1684327319238,5971093 
1684327319248,5970239 
1684327319258,5969639 
1684327319268,5969165 
1684327319278,5968947 
1684327319289,5968452 
1684327319298,5967357 
1684327319308,5966480 
1684327319318,5966133 
1684327319328,5966186 
1684327319338,5965804 
1684327319348,5964961 
1684327319358,5963663 
1684327319368,5962355 
1684327319378,5962059 
1684327319389,5961817 
1684327319398,5960155 
1684327319408,5957601 
1684327319418,5955277 
1684327319428,5952787 
1684327319438,5950728 
1684327319448,5948455 
1684327319458,5945763 
1684327319468,5943134 
1684327319478,5941005 
1684327319489,5939871 
1684327319498,5940111 
1684327319508,5940417 
1684327319518,5941459 
1684327319528,5942936 
1684327319538,5944094 
1684327319548,5944283 
1684327319558,5943079 
1684327319568,5940769 
1684327319578,5938155 
1684327319589,5936302 
1684327319598,5934298 
1684327319608,5932027 
1684327319618,5929883 
1684327319628,5928176 
1684327319638,5927172 
1684327319648,5926507 
1684327319658,5925790 
1684327319668,5925218 
1684327319678,5923944 
1684327319689,5921754 
1684327319698,5919553 
1684327319708,5917299 
1684327319718,5915466 
1684327319728,5914250 
1684327319738,5913756 
1684327319748,5913073 
1684327319758,5912498 
1684327319769,5911774 
1684327319778,5911049 
1684327319789,5910619 
1684327319798,5909768 
1684327319808,5908803 
1684327319818,5907959 
1684327319828,5906915 
